node	eigenvec
9005	0.0003682869901210338
36123	0.0034604924366857946
39212	0.0002756788084417029
401	0.019345161657649948
23833	0.00528359186029366
26389	0.020190011051029674
50918	0.011155315024180918
19223	0.023766909886891414
55807	0.017168831949364673
6995	0.011065948234812098
35457	0.018905379526072304
52545	0.008598910064871542
28288	0.013661679524048955
25923	0.010670401786253442
39060	0.009822236204351381
40785	0.014570232660151063
45183	0.012742638958382254
26770	0.01515851541229892
36309	0.018368238417029552
54881	0.047906972798065786
54889	0.038457237720723327
39890	0.06646315040498661
44416	0.003442342425625327
790	0.004862953254543985
54760	0.010504949061546701
52365	0.009405718706882024
1115	0.0011653278955782195
333	0.0014162013440675654
51847	0.0008730842722213471
26940	0.00024075165754892117
17558	0.013049921096551228
26216	0.0031705354746947327
27406	0.0005992631074871335
35939	0.0006336555042566549
11815	0.0010597821423503487
640	0.0004013688094258694
38814	0.0004927472129351857
7362	0.00023693563213033123
50386	0.00021125265753228447
27409	0.0007570054433073627
41961	0.0009638755285460725
49599	0.0012627490976106115
52170	0.0002755353989986417
32326	0.0005121514946953994
22318	0.0009280738947185415
23364	0.0014112140486038426
22351	0.00035820068966004774
32878	0.0004593118917957224
12373	0.0002740033070106842
22111	0.000695269253876215
26864	0.010483818029244873
51482	0.0001692217453240281
22481	0.0003175030537349873
36577	0.000624528168929239
13375	0.0011284827529798001
5305	0.017469963907559755
36818	0.008608850295414515
46043	0.02479416296821525
10402	0.011309261827858411
53277	0.0021364441927110072
21464	5.7135790420033896e-05
27889	0.0003432369059297694
31808	0.011636230484954064
42699	0.0036437882276517224
5425	0.0038816776055857313
19154	0.003897702237931294
9594	0.0054613972535831916
30802	0.00900643121365605
14163	0.0066860462137747064
41670	0.002322809007359612
52433	0.011299432619267576
36104	0.011139662062241882
33931	0.011144638678375318
48519	0.01403214499584451
9331	0.020381781672685808
8128	0.000268355281341077
8644	0.00026713854802541985
50470	0.0001811611136394657
24018	0.00035428159156264134
49978	0.0008240695634928346
42240	0.0005917761563468977
789	0.0004750857941294939
35714	0.0005770404902585689
15542	0.00042974844484878116
54409	0.0007251957223921899
2218	0.013957124568648727
6468	0.0008166444571376187
48717	0.0016009002981473748
9165	0.000574851629988644
43537	0.0014757295007162864
54387	0.0003382484258935445
31788	0.0019868793612945173
34029	0.0014071204721019862
10225	0.0006177536925574331
5736	0.000992416591043323
40310	0.0027342258254311235
12454	0.002607602249591739
9016	0.00824546547962244
53146	0.0031801549642848444
48287	0.002910296673195528
23135	0.02012891176968147
12763	0.004769912634517209
20303	0.0017768968294444975
51591	0.0008472954736542964
9273	0.0004999205793989152
39316	0.000268892304104097
35583	0.0002362010302235587
22352	0.0021929750327119705
6916	0.00010426743831337619
52565	0.0002897343329419818
29010	0.0002577540385861426
2944	0.0009984774998604362
42873	0.0006617841573466589
16648	0.0003815100288866782
33832	0.0010993373891311333
27494	0.002453733687731328
14319	0.002365095973235045
33441	0.005842766291924158
8101	0.004493896747316545
11669	0.004233139710827523
22985	0.02816179042103695
3714	0.006716307793465786
51061	0.0028351432030244822
12563	0.002907976497448721
5701	0.0006325471268930358
32176	2.8316984731107316e-05
3794	0.0007569689001974058
33046	0.0010283082450885648
23564	0.009275415762677975
5767	0.019215095837722036
55440	0.001302692897364318
37676	0.0018423438258479753
27555	0.0009266967703508776
15254	0.0029204444526667196
38153	0.0019497912548176496
28793	0.009241438430661681
14495	0.007219340142766437
10555	0.00515450200107271
37525	0.0048993030086905
27725	0.007017076652054208
17797	0.005788275023401147
18744	0.005130982722431955
15722	0.006452140125824031
20712	0.001325321948880144
3797	0.0001436299474761429
25375	0.009196231199237613
6083	0.0013864866340748342
57618	0.0017091397661279247
51123	0.007989499825598559
32712	0.006870035568156532
45986	0.003350702780988633
50606	0.004662976313765144
55096	0.0009075881057356707
24807	0.0008980339056013824
2529	7.590054298394848e-05
40502	0.00013488642942667293
36407	0.0002262740831239986
19620	0.00010037582526129343
354	2.8183254019679834e-05
35908	9.863813535584334e-06
51032	4.126194302695783e-06
15713	5.773752788057391e-06
25206	0.004084951479727756
38428	0.004573446406032661
49092	0.004131282706547221
29584	0.008421721295566623
9494	0.007172823258811492
39517	0.010995545783839884
48003	0.012432203737212925
47610	0.011634618131592953
23439	0.11232910289896424
43961	0.0011407619708580744
3585	0.001122495817365626
32293	0.0011699271864608616
35892	0.001147393680692928
26832	0.0020956441906930363
27038	0.0035367153731651444
25107	0.0021668345049784053
22018	0.001678694237989725
41264	0.015745860358384885
29611	0.0008549075760671339
14471	0.0001999185787789974
34385	5.0082594620758616e-05
4070	6.7596289364544e-05
5932	0.00030304821424376855
23778	0.01237996252248136
14352	0.003218389613186593
38176	0.011181194873508313
43317	0.010469802365848272
19688	0.015136070119582536
25830	0.01415265571332468
38431	0.009403511759549883
6096	0.02574513447146456
31667	0.012399494824147327
11265	0.002453942873493811
40626	0.011587115438578337
28791	0.010333362608701591
19167	0.04899300870136094
26792	0.00510152737041112
1596	0.0028912946058568868
4985	0.002944244833901888
34568	0.003044336915480054
11594	0.0014983013561073973
52316	0.0007977256258992055
7494	0.015229270411746114
44138	0.016309508332811994
54415	0.008281892217106613
41540	0.004561983611051615
48918	0.002455039698083773
30930	0.0021368012107896733
17123	0.0017303633536370066
16931	0.009177809167929455
23255	0.0048161734974017335
34797	0.0049883848099328805
25010	0.014623827813665958
5699	0.02391432551967869
15821	0.005385144738501569
44977	0.0034135607601319833
32992	0.008151495207762167
14810	0.0001003853657204941
7851	0.00017326502489355554
16669	0.008439197217174217
5754	0.016906004111928545
56637	0.0018255835572697152
44632	0.002564421896291967
133	0.004052726163118767
1291	0.0019343406915670238
47608	0.008218570113879577
28903	0.0034843030918592617
48795	0.002393824677227243
16955	0.001092511425887075
35900	0.004434948624576952
53337	0.0008229894752057445
48053	0.0008425222098379277
27113	0.0011553846953964596
26244	0.0004419259311740737
31668	0.0007538183734923825
42065	0.001156317950293558
27357	0.000535280612790794
57275	0.0006582096656172268
33803	0.000709993114537235
38370	0.001121802077611186
22127	0.0008993156841727916
32343	0.0005828490122743951
50954	0.0003090033028262726
38913	0.0009347884485278678
19137	0.00013878517841373224
1311	0.013225764426062075
32423	0.00635469233096398
2779	0.004292073865551977
10823	0.006777051753037664
2469	0.009210743867148116
21108	0.010095583665578532
18058	0.03414084883331718
15628	0.004335582019112546
56937	0.0011359567650555897
16616	0.0008787763990839727
51429	0.001484571329587175
14553	0.0006242415841961631
42394	0.010788770313692865
58075	0.013362172555555595
10745	0.023941386592367178
16202	0.01905665472023848
42630	0.016141678326859178
39821	0.021466186381136558
41589	0.007597688610153066
12702	0.009323382141753205
9378	0.012774907559745126
42983	0.01127188437469314
54259	0.004425114570398014
29830	0.0029041936072622386
2200	0.0024843658777320625
2325	0.0013879847524145223
15446	0.0006690516816333516
50718	0.0030141572162540368
47065	0.002779215025033732
55538	0.009561646807843592
28319	0.009353348905625145
37206	0.008217380661079547
21326	0.009665599038637854
7418	0.01568584954369176
44137	0.0010475493012317477
30808	0.00677499326334864
9870	0.008017206595614801
4142	0.004899329355549293
49074	0.001599194287547688
28380	0.0026080217342803655
27049	0.0001352803014259609
8048	0.00039695807054231135
39875	2.9553065421449965e-05
33887	0.0002852351022388563
24717	0.00028291961723947684
27634	0.0004727344371531435
21966	0.0005675347290223126
32664	6.265394086969255e-05
3459	4.163373036225124e-05
25883	0.0002303637702740882
17901	0.0006064440776638989
49624	0.00046397708631083285
17559	0.002427729801463889
10520	0.0035124041306555764
48391	0.0028172421059653742
11227	0.005579440818456572
5849	0.0038262768862368556
27529	0.003015265522637042
44872	0.0011211118485122639
27974	0.0008471228742143411
16268	0.0003482537546794243
2612	0.0007608595637270608
19116	0.0007989783666438143
5965	0.0003131097380175024
50865	0.00037095854276938386
32285	0.0005178649460856679
22389	0.0005884576103162172
19663	0.01673871603984044
16018	0.0013142023920162992
5379	0.0011280896131147411
16687	0.01239955717629469
32180	0.004171353412676228
16357	0.001134893580447324
1277	0.0003533854293274249
43191	0.0008032647028475427
23662	0.001677952428067643
51610	0.0026280941844494467
6136	0.009994531810974455
4238	0.004293643334028605
35816	0.0036663531372450263
30264	0.008890127231308343
55212	0.018009214115153712
40701	0.022441037071034932
48798	0.007532368046667662
50801	0.0009751502204139113
1783	0.004033712702965871
21734	0.007570131456424313
19986	0.003994590820199143
1295	0.008284688555674867
10392	0.0019217211989692412
23432	0.001905481425672957
53777	0.006872399722200308
8519	0.02199596539448824
39583	0.006879281882393813
56556	0.011328178593597638
15152	0.012117222134438792
10054	0.011949827049189428
3120	0.0005182733216307694
37582	0.0013183987751136527
6709	0.0010096125244130126
28272	0.0007462443935883043
11785	0.0026700605341779607
49017	0.0039770970135076305
49774	0.0016386220408574751
17664	0.004725406423066805
18240	0.0035833031174855867
14422	0.00625872092273012
49299	0.0004805597670330555
9107	0.0007781334342864932
50366	0.0011488367296706228
13458	0.0009461911062625585
31865	0.005743097702765094
4007	0.006323581656451753
74	0.0016143026046127168
1249	0.0035998129738270424
10756	0.011274190429706009
30473	0.006682284790182466
46191	0.008067683288682369
54064	0.002432846277011203
31991	0.0072322007874573505
5210	0.005168663848704324
40296	0.0011052966534370033
55080	0.002212305077306135
46055	0.0060879458210734375
28108	0.0036412041509659033
56305	0.013448096016262468
10788	0.014384786321369162
8498	0.0009586431128638085
50707	0.0013609444658071997
33261	0.0042411931135901615
22374	0.007592132141090831
19294	0.037313412547707356
47478	0.04147340998874662
8534	0.00048078878400239616
32982	0.0014593088865694737
51271	0.0007011154527219642
29244	0.04918817430220146
41852	0.0006413646835851113
43195	0.0009078857016476418
4367	0.001065210081093649
48843	0.0011304495376236222
24521	0.0014865528219174923
35730	0.0037889972355977424
9248	0.0036127997494544255
45673	0.00013222313856593615
26760	0.00013839197386547437
35399	0.0006090343803505044
43786	0.0011288405842930583
34088	0.005101810753638086
23261	0.004132414783176327
54004	0.003237409906108787
18583	0.003858877222718476
15862	0.006101987397308041
22942	0.003024069475106939
50414	0.0009409681235529566
37894	0.003379225552117474
32747	0.0004921687180926962
44089	0.001420753027715984
32897	0.0008843548501756464
39661	0.013756570587576388
16443	0.022389630052405504
46087	0.001904297236482986
9687	0.002277587447429507
13918	0.003218842026007374
5704	0.000594924196194671
50618	0.007535055321670072
7052	0.00044065321337272064
38478	0.0019856485648593377
20385	0.00039537395102351956
10843	0.00030406164907662426
44320	8.31155851813297e-05
21693	0.0006624396493375864
2334	0.007643430037188214
26615	0.008176230178472582
11607	0.0017322504431466765
7294	0.0006905054730409852
18445	0.006061763834481818
27782	7.670932860308945e-05
21320	0.00047959332394536603
6619	0.0003280642288910976
7446	0.00016856839832458533
311	3.2250793480293126e-05
27601	0.00020609966561055764
53520	0.0004205945210240676
36079	0.00025291912942390106
45217	0.00011595834163338595
19402	0.004782599205667848
37509	0.00032651678842728093
6879	0.0033977411562896406
55126	0.0044096302723310365
8054	0.0013507563348095011
56055	0.00013229872393641156
30006	0.0003336500756482138
48895	0.0028845062054063853
48612	0.0027788251552697675
44755	0.0006135410262367157
24613	0.0003066390905243494
48438	0.0019482558618343535
14342	0.008580708321877817
19779	0.0012543683644190777
7648	0.0008236344940475953
47786	0.0063177798709306374
31277	0.0019006802352818008
24372	0.011351804030281699
36967	0.007988767276868874
30765	0.010042004004975125
33044	0.0057290214605645795
18829	0.009956966582048836
32766	0.008523823582939965
31596	0.010726366609725894
25803	0.011891026374606683
41521	0.012037915347270979
8869	0.008704314233226904
5946	0.011253567641419228
57392	0.01893357051648804
44866	0.0071542407610125855
43226	0.0073702448592180714
13226	0.00367058851197217
40199	0.0018349647272177883
26284	0.003475705876171768
50685	0.0011319203850074242
27921	0.006378528576843815
44520	0.0014559813867755138
55525	0.00612011043215027
46634	0.0013588409653157085
5056	0.0027470412115902262
31006	0.0003627341154632677
21613	0.0002794678707228678
11993	0.0004336944932568915
24839	0.007511156954384277
25159	0.005014878931239468
11969	0.000725819710642649
48765	0.002114376575318998
12093	0.004928278497735925
16504	0.0008164652637284098
521	0.0016601700144925873
38411	0.0012176836131270353
45957	0.001549034606926303
14555	0.004357410141807838
5138	0.006465058647361902
32733	0.012578247394346584
40007	0.008607022130469669
49490	0.06465897329601
24287	0.004235031013479204
29070	0.0030822068461216078
328	0.003762377007362537
50098	0.006455165269992738
36559	0.013456771250987052
42015	0.031062129054742132
19310	0.018199468416183723
41772	0.004796507134954784
14621	0.008155409927619374
33854	0.003644291286091448
57393	0.002810253942689103
29445	0.003790860637118242
18082	0.0014577956347189302
54550	0.0008930556791594703
566	0.0026775932130213343
33663	0.0011490623809603565
8432	0.001601641123841355
44833	0.001274999197960373
4900	0.0009803972503116616
24337	0.0010363488793142695
19219	0.0011990867785353588
20005	0.001074720470671077
24681	0.0014115299133980103
18312	0.0009505225891196723
13879	0.0011420899752957563
33039	0.01928478214920202
36455	0.003981658943601108
56303	0.0041454196915801916
26802	0.01354753282519218
16054	0.002647168701680564
35858	0.005613942535098023
31227	0.0014271321815594261
46228	0.001110134814256109
39344	0.016342950759661808
57923	5.8635052942390675e-05
42280	0.007924140425743796
18083	0.006664494168616227
35181	0.0094081318172
57554	0.016843538572444177
47798	0.005189505172689185
53643	0.01967162280776033
11659	0.006019588068359949
14749	0.006943977578388673
38588	0.009893969823242092
35572	0.004782366632446384
34393	0.030587187138274945
47388	0.009208072715559207
51875	7.646987269401088e-08
34527	2.80469215203215e-05
33884	0.005101969258789712
18933	0.0018545445906997713
6825	0.0031238891988170808
35853	0.007260470545444972
20599	0.0048516391076446844
53531	0.011404650759391751
54301	0.0005496461498273986
31099	0.0020899525160888457
16621	0.000582140844760062
45181	0.0002604084947125823
18640	0.0005237672987645753
8233	0.0006415172011185832
10822	0.0022396771206600803
18236	0.0030466260586988494
28030	0.0002817254221887248
1970	0.0005798904069045538
2903	0.001234350638214675
20484	0.011295320254491608
54790	0.007866968073847626
29203	0.005635588347530736
43754	0.009068993697352314
55198	0.012778598528331233
37678	0.0033434715881616806
37439	0.0042026398743449725
54040	0.009761896426674948
28484	0.0023858026514992914
36137	0.0026345436255345153
26530	0.0004944236783822278
28064	0.00026983424823457086
18839	0.00010710841691640726
53656	0.0017198582828566319
2619	0.0004074581299602957
31889	0.0003491602910983108
54563	0.0008667567979644034
7486	0.00016678206964157867
50007	0.0002864689940960939
10480	0.0004044204999314531
48950	0.004753870818311636
21480	0.0009495283125035828
27937	0.0010485507206399087
10471	0.002498640747962139
44048	0.011714866522366989
47507	0.01491136444489673
24878	0.008373887101717123
40909	0.006797646036730266
6337	0.0009559234643113361
27777	0.0002511558682815167
29004	0.00023107273020250886
34202	0.0001382837367287552
18309	0.00013037436688106594
16571	0.0004429073955505371
17459	0.0002866644118793367
16217	0.0004239492995194145
7763	0.001324265646235127
26949	0.0008673194055470739
3702	0.0006305216602952948
28885	0.000685246475614959
34194	0.0008288730768683392
27723	0.002578051894401274
15003	0.0008975172089418189
52001	0.00018596556251563318
33458	0.0024410254833858044
19573	0.0011212005160420096
54607	0.003488325048687424
36714	0.000835391661598073
28644	0.00048754969070269875
58209	0.0012234504553370155
31689	0.004092859183219299
24355	0.006395928066999687
21911	0.003234310674179398
52188	0.0012694809512632744
48134	0.0009595644447040691
39603	0.0009614786141943635
8975	0.0004194825161422354
46820	0.00027968643716814356
30829	0.0006263615193145183
35888	0.000558866473085726
15641	0.0013759681743376018
9218	0.0012567553040597206
15259	0.00037444695359144844
30934	0.0017201834432223847
2280	0.0003901510309207133
12252	0.00032915153013524123
45244	0.0009961670915808714
31894	0.000443236603559569
18772	0.0010641741000223172
43016	0.0022553593577611325
22878	0.00042030576256897465
53333	0.0011619354194281671
3870	0.000738093295533048
9146	0.0013338287600644493
20528	0.0010413880914190185
43780	0.0011470169153123561
14154	0.0012848963576944815
8190	0.001984153440132787
53339	0.002405038697370561
324	0.0005011125988010237
46719	0.0007767548130509653
33461	0.0013603153088892527
38107	0.001057600875857688
41811	0.0008992662595397055
50915	0.0005538969209948856
47076	0.0009787268318940943
1957	0.002025874516508505
36496	0.0006594290434704303
53529	0.0007382899904101921
16525	0.0005021805400669361
20953	0.0011900081847951271
7548	0.00042344488572064167
49600	0.0004058149342307699
49035	0.0018532358844108331
43333	0.002219946143591236
54126	0.0031329778261790092
34703	0.0023453405213122785
8713	0.0032598849338840814
18057	0.0020519920346119326
57801	0.0012993510088534375
17068	0.0016478049236656243
45371	0.0022469892994098745
11959	0.0033500083041249776
25972	0.02095900709746446
9420	0.0002565717382277188
32184	0.0005046039718990583
20062	0.00036098251410264753
41185	0.00040966855127892856
23379	0.008539299265704011
10855	0.00022241688361180403
17835	0.004989361556704319
45126	0.0044571037992986685
22706	0.007168596899073991
12669	0.00604885150413753
41694	0.00034504468550764026
49350	0.003926287280525057
46437	0.0022825419254337807
55299	0.001250027757070095
32888	0.0073146113926538464
49606	0.008400283769962463
42797	0.008754082543424961
57093	0.02424873879781952
54930	0.0009866852039905586
36290	0.0009842210774960644
1544	0.0014369177811312036
16756	0.009642735893545612
18003	0.008122965719184926
27001	0.006096238666454775
8065	0.001278171969228089
48051	0.0016320993607167485
43473	0.001355947231094071
39930	0.008984888960727164
22729	0.01142926346367821
29965	8.76544294818125e-05
11094	0.0020916757002305644
12254	0.001236560603801515
58229	0.0011538741571186547
44317	0.0012283728944678604
10162	0.006901618930915242
23163	0.0066143782849936
37997	0.0023360258440542295
28587	0.011481089751022147
52698	0.01244831983449469
7862	0.006955961869523859
6330	0.0068751627653874815
32825	0.000643351366986322
17441	0.006854850206750301
23304	0.009029168267465658
24007	0.003301425330128082
27764	0.012006108964562336
9317	0.008123871032577988
7498	0.00021870102664197128
45010	0.00012258726121657624
17506	9.98947254514729e-05
51002	0.000544700896268005
2180	0.0004490732600598924
2626	0.005606464550043339
51619	0.001997288677169319
38029	0.0009104763779492003
32277	0.0010360730998246652
27380	0.0024868367037391204
9466	0.003361932868989668
57172	0.0006929741787932106
30898	0.0002291022185431003
45826	0.012909785245023118
58310	0.016842889695703234
57131	0.014813548953496524
29481	0.004578231740000645
30845	0.00023228340148015398
34738	0.012941077720800378
13627	0.02147518723073238
24953	0.01504040197092868
15640	0.03032790889130317
4732	0.003710496113333152
56203	0.008426519045832552
40995	0.0018446616425354591
23204	0.009024426392738536
26892	0.004919296174630475
49683	0.009137154803445886
52125	0.012518142824080642
14848	0.0074818477287559885
32619	0.00787376882847663
56642	0.007565950809146461
34290	0.008613752309231273
451	0.015533796207329024
34366	0.007645377922662883
27640	0.011934738581488519
8398	0.013830605806703408
22050	0.0056025955129058716
35395	0.02907499976403331
19813	0.018608746669819147
44507	0.0042158831246888635
41037	0.002602286075921049
12100	0.0021348811270618354
20527	0.003579780821556827
58003	0.004425998088734048
1080	0.0038798963620200557
21546	0.004213268245671742
47815	0.003909934205946854
3509	0.006169624581922069
17914	0.0025459357831603916
37864	0.017944470937221728
716	0.010808814372369472
31977	0.01182943995173816
6380	0.0008562743379567085
39055	0.000655925456163378
21829	0.02027707973695527
45853	0.0028605862069582444
27050	0.005029393242663589
34928	0.002313895097793751
29364	0.00327617027866123
13257	0.0009245571370867201
20905	0.0032996987469446496
17740	0.0017580171816347907
17454	0.0013037927934787597
15638	0.002417493038551941
25127	0.013888975929692276
3740	0.01758642124327921
27432	0.0016112571426141332
28276	0.009204984556379844
953	0.011725753635228237
56914	0.009411485750502862
38304	0.011906922124435714
5746	0.011094341441812093
26706	0.010665321588658145
15870	0.009897170166375011
5958	0.007244378807558839
15564	0.0029669679199954
16105	0.006062093836265414
18769	0.004734731454110338
13953	0.007570997779335846
39405	0.006435557926911093
16392	0.004359714050761206
44100	0.003099471172733775
18499	0.004074134471893756
3360	0.0340737073341726
18328	0.002144259378483917
34672	0.022255452838738598
13599	0.004388025815998221
55077	0.003282301218942129
54352	0.00104664601720135
14406	0.0016667885149435975
34752	0.0007395031691120366
53391	0.00036044866218303283
34359	0.0002618337337782688
19117	0.00012867397425917918
16028	0.00028765399017837833
8434	0.0003843183372816692
32471	0.005251873282496577
41604	0.005738603455230997
14259	0.0025474495285094027
9117	0.03244969076371623
30436	0.0002965734042716277
11707	0.00013584292139911654
52265	0.001652705581473645
19650	0.0006278251165413839
11577	0.0005223256240316259
56122	0.005378982200225691
51740	0.0005429254431812859
22191	0.00024852991257095987
36109	0.00042530797258636294
48569	0.0008444772506391471
30799	0.03426086918228729
7930	0.011610688783695505
11526	0.013550680198135268
53586	0.016482896511043746
6585	0.004857390193951513
11314	0.0005259282159112151
51337	0.00033456951255589145
15589	0.0017241785523817855
49665	0.0008117703325419744
2117	0.001324665773502889
55134	0.003003327654232523
3765	0.000732189601033935
27431	0.0005892640835856224
38960	0.0005452175701488997
8025	0.0005797122964260535
12002	0.0019535419469962944
49014	0.006564094338294685
6932	0.011111280068830193
9304	0.010962760106179175
47704	0.010054265672393365
29254	0.02157027791996677
50276	0.0015833146161244572
25431	0.007976937903553092
3579	0.00160140531735545
53354	0.002752355782134392
45914	0.001812034612241563
39040	0.000999104917344152
21765	0.001209962708372791
24390	0.0005142981281676944
50118	0.02535479753339135
15879	0.0017463257961763184
57680	0.002777087156673812
9138	0.0005609775241584124
17228	0.00035984289400565675
36348	0.0008215634968694821
22291	0.0006999999504127396
57781	0.0005492266420416759
31272	0.00041173553669903476
44979	0.0018989567601695007
39090	0.0031548588520995016
1869	0.004331890691856533
57844	0.0006724850378692106
56568	0.0001809767049388305
38973	0.016202782611840782
41958	0.009140121442271536
16291	0.007266128452728399
58281	0.0001970309897441069
47653	0.00044380678504285243
35909	0.0007626316294435776
46375	0.0033614308139605677
9543	0.0007856857010163982
52447	0.03528427465440997
48437	0.011687801516222241
43977	0.013344421683269958
54523	0.0346426700123111
17117	0.011603893065477405
21620	0.007490578362197744
40834	0.0020214880765699384
37140	0.002038461208724375
13110	0.014257212195966769
45796	0.01162981149820497
10907	0.012400236737113478
25936	0.01249436263513662
22223	0.017958604567879715
46098	0.004886753753679582
39417	0.008170845269893295
11010	0.0008687124415756804
39574	0.001900901779162019
33096	0.0003124762272467672
43047	0.0011482705555191132
11750	0.0004637947020485518
39553	0.002095920330661215
46204	0.01081405310512647
41848	0.01629695565291634
3188	0.01829651694680687
51761	0.011392076960518546
48375	0.016478617956910926
53682	0.007655260080231171
15715	0.0004329305354352615
53008	0.0007092077796752974
23247	0.0019327172692334999
51745	0.011556838657975084
43266	0.0005300134270176301
36961	0.0002652070683822694
9172	0.0012234606442990954
37651	0.00038532034910006594
4370	3.336478834620272e-05
4068	0.0004154002766869108
37669	0.00010644162415071692
50731	0.0031140703006970268
45520	0.0005407207213778265
12560	0.00044416592758917474
37178	0.0005727041134935662
19566	0.007483000232303115
22404	0.007498047627352643
19611	0.011951367328069744
6637	0.011409511499618295
4519	0.01144222927663597
27325	0.013521534281723452
6078	0.014386211131215597
40070	0.0017033801690660595
2748	0.0025242427828594187
13422	0.004689889765309823
39129	0.006196656581764962
50192	0.009561356274531462
4201	0.00539980470020196
3524	0.0065910457615535115
45612	0.003906809553010967
40318	0.002477646499555922
23681	0.0039036476025220636
25029	0.0035214288013228874
15706	0.0028203262940823654
39327	0.0039252389193378074
54260	0.000941804100178676
49792	0.0018690874430116727
54144	0.0028078496662789754
57156	0.007978349965456094
17440	0.008451566667769903
45075	0.0019472500969937656
4393	0.0003834648147095853
6204	0.0006340819063261333
12765	0.0015054694776044464
55197	0.007997363828736719
47939	0.0055279215035458655
54427	0.0005986078001481102
53338	0.005142613337358639
47811	0.0023351019770501353
27729	0.0014893063336589652
49053	0.002045458869310932
27197	0.0006373145656438737
20357	0.0018201304447914431
17185	0.00011280772012477809
12338	0.0009315025861712299
53480	0.0006770188767868618
50342	0.018659721316917018
21796	0.0013023179225112316
55666	0.00032924689552376837
55816	0.00979990415265049
49439	0.02569411512597403
55022	0.002490317632229327
31813	0.00013373633040581785
1575	0.0005631389724151699
49344	0.0009659160534356511
48130	0.0011222711364914447
48844	0.0005211378587113429
57271	0.0006319963955810256
12531	0.0006331520788464708
32562	0.001146628507171582
28139	0.0007281217832449155
15444	0.0027127547896459714
56007	0.00043527933299275143
15788	0.0016870233734511803
13647	0.0011413687667870607
27855	0.0024088634715006725
7371	0.0006883048722183916
24618	0.0017026037929297048
24760	0.0049846787906222215
24803	0.0030584394534996333
44457	0.0057921207504458595
18105	0.0060599506712259565
28534	0.007503056016677798
47671	0.017280227107838657
9142	0.040460213625009185
48020	7.624979293888921e-05
42781	3.0178539293195538e-05
9684	0.000326258904087271
25128	0.0001506910941459648
44997	0.00021494756711760863
33617	0.0001606216541499321
1946	0.002440852109244943
4472	0.0384650091958842
39988	0.011270094575395745
48378	0.0006917753560928342
6366	0.01828563106242795
24048	0.022855845720401047
54318	0.023701709698927015
8784	0.0003291117245491409
